201510261019|IF0000|1m|3472.00|3474.00|3475.40|3472.00|3473.55|25|19574 
201510261020|IF0000|1m|3474.00|3473.20|3474.60|3473.00|3474.04|36|19576 
201510261021|IF0000|1m|3474.00|3478.20|3478.20|3474.00|3476.20|25|19565 
201510261022|IF0000|1m|3478.60|3476.60|3478.80|3473.80|3476.28|34|19565 
201510261023|IF0000|1m|3477.00|3480.40|3481.60|3476.60|3479.92|76|19553 
201510261024|IF0000|1m|3480.20|3476.00|3480.40|3475.00|3477.67|31|19552 
201510261025|IF0000|1m|3476.00|3474.80|3476.40|3474.00|3474.62|30|19543 
201510261026|IF0000|1m|3475.00|3480.00|3481.00|3475.00|3477.64|23|19543 
201510261027|IF0000|1m|3478.80|3473.00|3479.80|3473.00|3476.95|21|19543 
201510261028|IF0000|1m|3472.80|3475.20|3476.40|3472.60|3474.35|24|19538 
201510261029|IF0000|1m|3475.40|3475.20|3477.00|3475.00|3475.41|18|19532 
201510261030|IF0000|1m|3476.80|3473.20|3477.20|3473.20|3474.38|41|19530 
201510261031|IF0000|1m|3474.40|3477.60|3477.80|3473.80|3476.53|51|19521 
201510261032|IF0000|1m|3475.20|3476.60|3481.00|3475.20|3478.18|33|19523 
201510261033|IF0000|1m|3477.60|3482.00|3482.00|3477.60|3479.82|34|19517 
201510261034|IF0000|1m|3481.80|3485.60|3489.20|3481.80|3485.86|90|19512 
201510261035|IF0000|1m|3485.20|3482.20|3486.00|3482.20|3483.75|22|19506 
201510261036|IF0000|1m|3482.00|3483.80|3485.00|3482.00|3483.88|35|19509 
201510261037|IF0000|1m|3483.60|3479.60|3484.80|3479.40|3482.42|39|19505 
201510261038|IF0000|1m|3479.40|3480.80|3482.00|3479.40|3481.10|25|19505 
201510261039|IF0000|1m|3480.40|3479.00|3481.40|3479.00|3479.75|45|19511 
201510261040|IF0000|1m|3479.00|3479.20|3480.00|3479.00|3479.33|32|19524 
201510261041|IF0000|1m|3479.00|3474.60|3479.00|3473.80|3475.99|39|19536 
201510261042|IF0000|1m|3473.80|3467.00|3476.20|3466.40|3469.53|120|19549 
201510261043|IF0000|1m|3467.00|3473.00|3473.00|3467.00|3471.28|43|19547 
201510261044|IF0000|1m|3472.60|3467.60|3473.00|3467.60|3470.51|34|19552 
201510261045|IF0000|1m|3468.00|3466.00|3468.00|3464.00|3465.92|101|19537 
201510261046|IF0000|1m|3465.80|3467.80|3469.80|3463.20|3466.57|56|19529 
201510261047|IF0000|1m|3469.00|3465.80|3469.00|3465.00|3466.65|29|19535 
201510261048|IF0000|1m|3465.60|3467.40|3469.20|3464.40|3467.17|36|19529 
201510261049|IF0000|1m|3468.60|3468.60|3468.60|3467.20|3468.26|25|19535 
201510261050|IF0000|1m|3468.60|3470.40|3474.60|3467.20|3470.76|58|19524 
201510261051|IF0000|1m|3469.40|3471.20|3472.60|3468.80|3470.98|29|19518 
201510261052|IF0000|1m|3471.20|3469.00|3471.20|3468.40|3469.72|22|19514 
201510261053|IF0000|1m|3469.40|3467.00|3469.40|3466.00|3467.52|33|19516 
201510261054|IF0000|1m|3466.20|3471.40|3472.60|3466.00|3468.94|40|19517 
201510261055|IF0000|1m|3470.60|3475.20|3476.80|3470.00|3473.61|34|19528 
201510261056|IF0000|1m|3474.80|3473.40|3475.20|3472.00|3473.58|25|19533 
201510261057|IF0000|1m|3474.20|3474.20|3475.00|3473.20|3474.07|18|19538 
201510261058|IF0000|1m|3474.20|3482.00|3482.00|3474.20|3479.74|64|19540 
201510261059|IF0000|1m|3481.40|3478.80|3483.60|3477.40|3481.18|49|19545 
201510261100|IF0000|1m|3477.40|3478.80|3478.80|3475.60|3477.20|26|19552 
201510261101|IF0000|1m|3478.80|3483.00|3483.00|3478.40|3480.50|31|19555 
201510261102|IF0000|1m|3481.20|3478.00|3481.20|3477.20|3478.78|25|19560 
201510261103|IF0000|1m|3478.00|3476.40|3478.00|3476.20|3476.98|18|19561 
201510261104|IF0000|1m|3476.40|3478.00|3478.00|3476.40|3477.30|10|19566 
201510261105|IF0000|1m|3478.00|3477.20|3478.00|3476.60|3477.28|16|19570 
201510261106|IF0000|1m|3476.60|3476.20|3477.40|3476.00|3476.69|13|19574 
201510261107|IF0000|1m|3476.20|3483.80|3484.80|3476.20|3479.58|29|19575 
201510261108|IF0000|1m|3482.60|3487.60|3488.60|3481.20|3485.17|64|19580 
201510261109|IF0000|1m|3487.20|3484.60|3488.60|3484.60|3486.95|44|19592 
201510261110|IF0000|1m|3485.00|3488.80|3488.80|3483.40|3485.67|41|19606 
201510261111|IF0000|1m|3489.00|3486.80|3490.00|3485.80|3487.70|55|19622 
201510261112|IF0000|1m|3486.80|3485.20|3487.80|3483.60|3485.92|32|19631 
201510261113|IF0000|1m|3484.00|3478.60|3485.40|3478.60|3481.06|44|19635 
201510261114|IF0000|1m|3478.00|3479.40|3480.40|3476.20|3478.37|26|19641 
201510261115|IF0000|1m|3479.40|3485.60|3485.60|3479.40|3481.44|22|19643 
201510261116|IF0000|1m|3485.20|3490.00|3490.00|3485.20|3487.96|43|19643 
201510261117|IF0000|1m|3490.00|3485.20|3490.00|3485.20|3487.69|37|19650 
201510261118|IF0000|1m|3485.40|3478.00|3485.40|3475.20|3479.92|43|19665 
201510261119|IF0000|1m|3477.00|3477.80|3477.80|3475.40|3476.21|32|19670 
201510261120|IF0000|1m|3477.20|3475.00|3480.40|3475.00|3477.48|42|19680 
201510261121|IF0000|1m|3472.20|3475.60|3475.60|3468.00|3471.64|54|19685 
201510261122|IF0000|1m|3473.60|3482.40|3485.40|3473.60|3480.53|44|19696 
201510261123|IF0000|1m|3482.20|3482.20|3483.40|3477.40|3480.21|41|19710 
201510261124|IF0000|1m|3478.60|3479.40|3481.00|3478.60|3479.85|9|19708 
201510261125|IF0000|1m|3480.40|3483.80|3484.40|3479.60|3482.99|21|19707 
201510261126|IF0000|1m|3482.80|3479.80|3483.40|3479.80|3481.68|14|19705 
201510261127|IF0000|1m|3479.80|3480.80|3483.40|3478.40|3481.17|19|19705 
201510261128|IF0000|1m|3480.80|3482.60|3484.40|3476.00|3479.35|17|19705 
201510261129|IF0000|1m|3483.00|3482.00|3483.00|3479.80|3481.87|11|19710 
201510261300|IF0000|1m|3480.40|3490.20|3491.60|3480.40|3488.57|55|19719 
201510261301|IF0000|1m|3490.80|3475.00|3491.00|3475.00|3485.33|42|19723 
201510261302|IF0000|1m|3475.00|3473.60|3475.20|3471.20|3473.61|54|19747 
201510261303|IF0000|1m|3473.60|3471.40|3476.00|3471.20|3472.42|30|19748 
201510261304|IF0000|1m|3471.60|3479.40|3479.60|3471.40|3474.92|38|19750 
201510261305|IF0000|1m|3478.80|3476.60|3479.00|3475.80|3477.69|17|19758 
201510261306|IF0000|1m|3476.60|3474.80|3476.60|3472.60|3474.82|25|19764 
201510261307|IF0000|1m|3475.80|3478.20|3478.40|3475.80|3477.26|29|19775 
201510261308|IF0000|1m|3476.80|3479.40|3479.40|3475.00|3476.71|16|19778 
201510261309|IF0000|1m|3479.40|3478.80|3479.60|3476.80|3478.58|15|19779 
201510261310|IF0000|1m|3479.60|3484.00|3484.00|3479.60|3481.75|52|19792 
201510261311|IF0000|1m|3484.00|3486.00|3486.00|3483.40|3484.67|39|19805 
201510261312|IF0000|1m|3486.00|3484.00|3489.40|3484.00|3486.34|31|19813 
201510261313|IF0000|1m|3484.80|3483.00|3485.00|3481.80|3483.61|16|19819 
201510261314|IF0000|1m|3482.80|3486.40|3489.80|3482.60|3485.54|34|19833 
201510261315|IF0000|1m|3488.00|3486.80|3490.60|3486.80|3488.15|35|19832 
201510261316|IF0000|1m|3486.80|3484.00|3486.80|3484.00|3484.84|21|19840 
201510261317|IF0000|1m|3482.80|3482.20|3482.80|3480.40|3481.36|19|19846 
201510261318|IF0000|1m|3482.20|3483.20|3483.20|3482.20|3482.80|9|19847 
201510261319|IF0000|1m|3483.40|3482.60|3483.40|3481.40|3482.47|15|19855 
201510261320|IF0000|1m|3483.00|3487.20|3489.00|3483.00|3486.41|23|19856 
201510261321|IF0000|1m|3487.80|3492.60|3492.80|3486.60|3490.82|50|19864 
201510261322|IF0000|1m|3492.60|3491.00|3492.80|3488.80|3490.85|29|19867 
201510261323|IF0000|1m|3489.40|3494.20|3495.00|3489.40|3493.04|47|19872 
201510261324|IF0000|1m|3495.00|3492.60|3495.00|3491.40|3493.31|37|19879 
201510261325|IF0000|1m|3491.20|3492.00|3492.20|3489.20|3490.89|29|19882 
201510261326|IF0000|1m|3492.00|3492.60|3492.80|3490.60|3491.73|23|19888 
201510261327|IF0000|1m|3492.60|3490.40|3492.60|3489.20|3490.52|33|19891 
201510261328|IF0000|1m|3491.00|3492.00|3492.00|3491.00|3491.66|14|19901 
201510261329|IF0000|1m|3491.40|3492.00|3492.00|3490.60|3491.52|18|19906 
